"sample_index","sampled_row","sampled_col","sampled_lift","sampled_accuracy","diagnostic"
"3288","chr22","chr20","0.985116086810739","0.986752915481365","label_sample_only_not_sequence_null_model"
"3289","chr2","chr17","0.993429079724868","0.994511331991886","label_sample_only_not_sequence_null_model"
"3290","chr10","chr10","0.9947694434141","0.995962733703837","label_sample_only_not_sequence_null_model"
"3291","chr16","chr15","0.989763458813428","0.991426262121823","label_sample_only_not_sequence_null_model"
"3292","chr20","chr2","0.996310772169929","0.997666877479686","label_sample_only_not_sequence_null_model"
"3293","chrY","chr15","0.992860142691142","0.994401487686907","label_sample_only_not_sequence_null_model"
"3294","chr14","chr5","0.995217320831071","0.996355473852072","label_sample_only_not_sequence_null_model"
"3295","chr13","chr11","0.995570787555177","0.996694113885695","label_sample_only_not_sequence_null_model"
"3296","chr9","chrX","0.99400639823311","0.994954287660808","label_sample_only_not_sequence_null_model"
"3297","chr16","chr13","0.988745680411225","0.99040848371962","label_sample_only_not_sequence_null_model"
"3298","chr2","chr16","0.993462351014153","0.99454460328117","label_sample_only_not_sequence_null_model"
"3299","chr12","chr4","0.995934625322105","0.996887400568245","label_sample_only_not_sequence_null_model"
"3300","chr16","chr3","0.994955522211838","0.996618325520233","label_sample_only_not_sequence_null_model"
"3301","chr18","chr13","0.992258682646693","0.993370697383656","label_sample_only_not_sequence_null_model"
"3302","chr7","chr8","0.995699310097661","0.996859110783548","label_sample_only_not_sequence_null_model"
"3303","chr14","chrX","0.994193925316198","0.995332078337198","label_sample_only_not_sequence_null_model"
"3304","chr6","chr16","0.993248070511211","0.994362831597032","label_sample_only_not_sequence_null_model"
"3305","chrY","chrX","0.99544764373856","0.996988988734325","label_sample_only_not_sequence_null_model"
"3306","chr5","chr20","0.990567926108706","0.991605413596397","label_sample_only_not_sequence_null_model"
"3307","chr10","chr19","0.987751377695487","0.988944667985224","label_sample_only_not_sequence_null_model"
"3308","chr18","chr19","0.987885748580951","0.988997763317914","label_sample_only_not_sequence_null_model"
"3309","chr2","chr5","0.996262349645055","0.997344601912072","label_sample_only_not_sequence_null_model"
"3310","chr13","chr16","0.99296784789658","0.994091174227097","label_sample_only_not_sequence_null_model"
"3311","chr19","chr10","0.992526262119777","0.994783994767112","label_sample_only_not_sequence_null_model"
"3312","chr11","chr6","0.996315267201106","0.997389349121223","label_sample_only_not_sequence_null_model"
"3313","chr4","chr9","0.995361042669585","0.996485332298722","label_sample_only_not_sequence_null_model"
"3314","chrY","chr3","0.99671830058827","0.998259645584035","label_sample_only_not_sequence_null_model"
"3315","chr10","chr5","0.995200274587337","0.996393564877074","label_sample_only_not_sequence_null_model"
"3316","chr21","chr14","0.988572348930965","0.989539142197354","label_sample_only_not_sequence_null_model"
"3317","chr21","chr17","0.991231674831512","0.992198468097901","label_sample_only_not_sequence_null_model"
"3318","chr17","chr8","0.99352890427981","0.995293346570804","label_sample_only_not_sequence_null_model"
"3319","chrX","chrX","0.995912090887091","0.997015866805731","label_sample_only_not_sequence_null_model"
"3320","chr13","chr7","0.996119727399793","0.997243053730311","label_sample_only_not_sequence_null_model"
"3321","chr2","chr12","0.995258986778245","0.996341239045262","label_sample_only_not_sequence_null_model"
"3322","chr3","chr2","0.997701780285262","0.998804945267126","label_sample_only_not_sequence_null_model"
"3323","chr18","chr16","0.992860264389641","0.993972279126604","label_sample_only_not_sequence_null_model"
"3324","chr6","chr15","0.992912636766176","0.994027397851997","label_sample_only_not_sequence_null_model"
"3325","chrY","chr5","0.996167081090849","0.997708426086614","label_sample_only_not_sequence_null_model"
"3326","chr19","chr19","0.987126480654928","0.989384213302262","label_sample_only_not_sequence_null_model"
"3327","chr14","chr22","0.981547633419035","0.982685786440035","label_sample_only_not_sequence_null_model"
"3328","chr13","chr11","0.995570787555177","0.996694113885695","label_sample_only_not_sequence_null_model"
"3329","chr10","chr22","0.981456850209401","0.982650140499138","label_sample_only_not_sequence_null_model"
"3330","chrX","chrX","0.995912090887091","0.997015866805731","label_sample_only_not_sequence_null_model"
"3331","chr5","chr20","0.990567926108706","0.991605413596397","label_sample_only_not_sequence_null_model"
"3332","chr13","chr5","0.995919045933297","0.997042372263814","label_sample_only_not_sequence_null_model"
"3333","chr16","chr17","0.991108883789901","0.992771687098296","label_sample_only_not_sequence_null_model"
"3334","chr12","chrX","0.994619517574003","0.995572292820143","label_sample_only_not_sequence_null_model"
"3335","chr10","chr16","0.992351145816066","0.993544436105803","label_sample_only_not_sequence_null_model"
"3336","chr9","chr1","0.997252946208281","0.998200835635979","label_sample_only_not_sequence_null_model"
"3337","chr18","chr15","0.992362733729948","0.993474748466911","label_sample_only_not_sequence_null_model"
"3338","chr6","chr2","0.997472105445396","0.998586866531217","label_sample_only_not_sequence_null_model"
"3339","chr18","chr20","0.990052799681687","0.99116481441865","label_sample_only_not_sequence_null_model"
"3340","chr14","chrY","0.96416054626634","0.96529869928734","label_sample_only_not_sequence_null_model"
"3341","chr12","chr8","0.995335519846743","0.996288295092883","label_sample_only_not_sequence_null_model"
"3342","chr14","chr9","0.993380575050673","0.994518728071673","label_sample_only_not_sequence_null_model"
"3343","chr21","chr16","0.99117114111706","0.992137934383449","label_sample_only_not_sequence_null_model"
"3344","chr14","chr2","0.997012219502917","0.998150372523917","label_sample_only_not_sequence_null_model"
"3345","chr16","chr1","0.996261707833626","0.997924511142021","label_sample_only_not_sequence_null_model"
"3346","chr6","chr10","0.995685144149982","0.996799905235802","label_sample_only_not_sequence_null_model"
"3347","chr16","chr17","0.991108883789901","0.992771687098296","label_sample_only_not_sequence_null_model"
"3348","chr1","chr12","0.995173424133689","0.996376861008248","label_sample_only_not_sequence_null_model"
"3349","chr5","chr1","0.997506558129835","0.998544045617526","label_sample_only_not_sequence_null_model"
"3350","chr16","chr21","0.971694571294362","0.973357374602758","label_sample_only_not_sequence_null_model"
"3351","chr13","chr6","0.996113501817768","0.997236828148285","label_sample_only_not_sequence_null_model"
"3352","chrY","chr6","0.996286209114101","0.997827554109866","label_sample_only_not_sequence_null_model"
"3353","chr3","chr18","0.992595378818822","0.993698543800686","label_sample_only_not_sequence_null_model"
"3354","chrX","chr22","0.983926534878534","0.985030310797173","label_sample_only_not_sequence_null_model"
"3355","chr14","chr15","0.991583946551121","0.992722099572122","label_sample_only_not_sequence_null_model"
"3356","chr16","chr12","0.992387565191115","0.99405036849951","label_sample_only_not_sequence_null_model"
"3357","chr13","chr17","0.992895862478186","0.994019188808703","label_sample_only_not_sequence_null_model"
"3358","chr9","chr9","0.993173844065087","0.994121733492785","label_sample_only_not_sequence_null_model"
"3359","chr7","chr11","0.995657834726012","0.996817635411899","label_sample_only_not_sequence_null_model"
"3360","chr6","chr4","0.996439012628086","0.997553773713907","label_sample_only_not_sequence_null_model"
"3361","chr15","chrX","0.994579778239238","0.995828817367961","label_sample_only_not_sequence_null_model"
"3362","chr22","chr9","0.990024189380796","0.991661018051422","label_sample_only_not_sequence_null_model"
"3363","chr8","chr22","0.983128565432441","0.984184738286146","label_sample_only_not_sequence_null_model"
"3364","chr3","chr6","0.996747934045471","0.997851099027335","label_sample_only_not_sequence_null_model"
"3365","chr8","chr20","0.990759719386362","0.991815892240068","label_sample_only_not_sequence_null_model"
"3366","chr7","chr6","0.996146166338928","0.997305967024815","label_sample_only_not_sequence_null_model"
"3367","chr19","chr13","0.987343738155716","0.98960147080305","label_sample_only_not_sequence_null_model"
"3368","chr16","chr11","0.993878742163131","0.995541545471526","label_sample_only_not_sequence_null_model"
"3369","chr14","chr12","0.993982959945729","0.99512111296673","label_sample_only_not_sequence_null_model"
"3370","chr2","chr5","0.996262349645055","0.997344601912072","label_sample_only_not_sequence_null_model"
"3371","chr3","chrY","0.972943491050652","0.974046656032516","label_sample_only_not_sequence_null_model"
"3372","chr16","chr15","0.989763458813428","0.991426262121823","label_sample_only_not_sequence_null_model"
"3373","chrX","chr12","0.995621609948316","0.996725385866955","label_sample_only_not_sequence_null_model"
"3374","chr9","chrX","0.99400639823311","0.994954287660808","label_sample_only_not_sequence_null_model"
"3375","chr1","chrX","0.995426043192551","0.99662948006711","label_sample_only_not_sequence_null_model"
"3376","chr13","chr4","0.996193413796883","0.997316740127401","label_sample_only_not_sequence_null_model"
"3377","chr6","chr10","0.995685144149982","0.996799905235802","label_sample_only_not_sequence_null_model"
"3378","chr5","chr14","0.992529678168321","0.993567165656012","label_sample_only_not_sequence_null_model"
"3379","chr15","chr15","0.991956032058356","0.993205071187078","label_sample_only_not_sequence_null_model"
"3380","chr18","chr20","0.990052799681687","0.99116481441865","label_sample_only_not_sequence_null_model"
"3381","chr4","chr2","0.997719291154194","0.998843580783331","label_sample_only_not_sequence_null_model"
"3382","chr14","chr10","0.994799070574615","0.995937223595615","label_sample_only_not_sequence_null_model"
"3383","chr9","chr11","0.995143985972342","0.99609187540004","label_sample_only_not_sequence_null_model"
"3384","chr19","chr2","0.99523442335302","0.997492156000354","label_sample_only_not_sequence_null_model"
"3385","chr11","chr17","0.993165940081838","0.994240022001955","label_sample_only_not_sequence_null_model"
"3386","chr6","chr14","0.992830929300033","0.993945690385853","label_sample_only_not_sequence_null_model"
"3387","chr10","chr12","0.993960609413996","0.995153899703734","label_sample_only_not_sequence_null_model"
"3388","chr17","chr20","0.987200678055249","0.988965120346244","label_sample_only_not_sequence_null_model"
"3389","chrX","chr9","0.995166262031324","0.996270037949964","label_sample_only_not_sequence_null_model"
"3390","chr19","chr5","0.992735534309431","0.994993266956765","label_sample_only_not_sequence_null_model"
"3391","chr20","chr9","0.991699993264826","0.993056098574583","label_sample_only_not_sequence_null_model"
"3392","chr10","chr7","0.995607067862438","0.996800358152175","label_sample_only_not_sequence_null_model"
"3393","chrX","chr15","0.993545869916489","0.994649645835129","label_sample_only_not_sequence_null_model"
"3394","chr13","chr16","0.99296784789658","0.994091174227097","label_sample_only_not_sequence_null_model"
"3395","chrY","chr1","0.997210208463945","0.99875155345971","label_sample_only_not_sequence_null_model"
"3396","chr14","chrY","0.96416054626634","0.96529869928734","label_sample_only_not_sequence_null_model"
"3397","chr6","chr12","0.99513026245618","0.996245023542","label_sample_only_not_sequence_null_model"
"3398","chr19","chr10","0.992526262119777","0.994783994767112","label_sample_only_not_sequence_null_model"
"3399","chr6","chr7","0.996323516802232","0.997438277888053","label_sample_only_not_sequence_null_model"
"3400","chr9","chr20","0.988962382805664","0.989910272233362","label_sample_only_not_sequence_null_model"
"3401","chr11","chr21","0.979665535597701","0.980739617517818","label_sample_only_not_sequence_null_model"
"3402","chr1","chr7","0.996325981415354","0.997529418289912","label_sample_only_not_sequence_null_model"
"3403","chr12","chr1","0.997372813956031","0.998325589202171","label_sample_only_not_sequence_null_model"
"3404","chr3","chr21","0.982610508236643","0.983713673218507","label_sample_only_not_sequence_null_model"
"3405","chr13","chr22","0.982277400912718","0.983400727243235","label_sample_only_not_sequence_null_model"
"3406","chr21","chr15","0.989583128921179","0.990549922187569","label_sample_only_not_sequence_null_model"
